Gene	Silent	Nonsense	Frameshift	LOF	Splice	Missense.Benign	Missense.Damaging	Missense.total	Benign	LOF.TO.Benign.Ratio	Splice.TO.Benign.Ratio	Missense.Damaging.TO.Benign.Ratio	Entropy.Score
ADAMTS17	28	4	0	4	4	53	39	60	81	0.0504807692307692	0.0492788461538461	0.478365384615385	0.028513
ADAMTS18	62	9	2	11	7	122	66	115	184	0.0601503759398496	0.0381310418904404	0.35875402792696	0.043554
ADAMTS19	29	11	2	13	0	65	76	105	94	0.137214137214137	0	0.798336798336798	0.031356
ADAMTS2	32	2	0	2	3	68	60	97	100	0.0215264187866928	0.0303326810176125	0.594911937377691	0.054801
ADAMTS20	48	21	1	22	11	145	92	163	193	0.113729508196721	0.0568647540983607	0.475409836065574	0.026166
ADAMTS3	19	4	1	5	3	54	42	76	73	0.0691489361702128	0.0412234042553191	0.569148936170213	0.02315
ADAMTS4	15	1	1	2	2	41	23	47	56	0.0378006872852234	0.0360824742268041	0.40893470790378	0.022969
ADAMTS5	34	3	3	6	7	82	47	87	116	0.0524534686971235	0.0600676818950931	0.404399323181049	0.03421
ADAMTS6	27	6	2	8	8	60	38	56	87	0.0919282511210762	0.0908071748878924	0.434977578475336	0.013143
ADAMTS7	25	1	2	3	1	53	19	44	78	0.0399002493765586	0.013715710723192	0.246882793017456	0.059167
ADAMTS8	19	2	5	7	2	39	15	28	58	0.119601328903654	0.0348837209302326	0.262458471760797	0.024913
ADAMTS9	27	12	2	14	5	88	55	106	115	0.121160409556314	0.0435153583617747	0.476109215017065	0.044171
ADAMTSL1	38	5	2	7	7	80	53	88	118	0.0599001663893511	0.0590682196339434	0.447587354409318	0.020271
ADAMTSL2	8	1	1	2	1	13	7	9	21	0.0948275862068966	0.0474137931034483	0.336206896551724	0
ADAMTSL3	46	15	1	16	3	100	61	101	146	0.109311740890688	0.0209176788124157	0.417004048582996	0.003775
ADAMTSL4	16	2	4	6	0	37	22	37	53	0.11231884057971	0	0.41304347826087	0.010068
ADAMTSL5	6	1	2	3	0	15	10	16	21	0.137931034482759	0	0.46551724137931	0.022105
ADAP1	2	0	1	1	0	4	9	12	6	0.146341463414634	0	1.19512195121951	0.028513
ADAP2	7	1	2	3	0	17	7	14	24	0.122137404580153	0	0.297709923664122	0
ADAR	15	5	1	6	3	40	27	44	55	0.108391608391608	0.0541958041958042	0.486013986013986	0.016493
ADARB1	10	4	0	4	1	20	16	22	30	0.130434782608696	0.0341614906832298	0.521739130434783	0
ADARB2	20	2	3	5	0	38	29	43	58	0.0863787375415282	0	0.495016611295681	0.060163
ADAT1	8	3	0	3	2	22	9	18	30	0.0993788819875776	0.0652173913043478	0.304347826086957	0.019858
ADAT2	4	1	0	1	0	10	2	6	14	0.0740740740740741	0	0.172839506172839	0
ADAT3	1	0	0	0	0	5	2	5	6	0	0	0.341463414634146	0
ADCK1	11	3	1	4	1	26	7	16	37	0.107142857142857	0.0280612244897959	0.198979591836735	0
ADCK2	10	0	1	1	0	21	8	19	31	0.036144578313253	0	0.265060240963855	0
ADCK3	12	1	3	4	1	37	7	26	49	0.08203125	0.021484375	0.15234375	0.014098
ADCK4	8	1	0	1	0	20	8	20	28	0.0397350993377483	0	0.291390728476821	0
ADCK5	1	1	0	1	0	5	5	11	6	0.146341463414634	0	0.707317073170732	0
ADCY1	33	3	1	4	4	88	28	79	121	0.0340909090909091	0.0332792207792208	0.233766233766234	0.026595
ADCY10	25	6	1	7	6	69	33	71	94	0.0748440748440748	0.0634095634095634	0.351351351351351	0.005341
ADCY2	56	7	3	10	8	120	72	124	176	0.0572390572390572	0.0454545454545455	0.408529741863075	0.056023
ADCY3	24	5	3	8	1	56	25	50	80	0.0997566909975669	0.01338199513382	0.313868613138686	0.007523
ADCY4	21	5	5	10	1	55	16	41	76	0.130434782608696	0.0140664961636829	0.214833759590793	0.062235
ADCY5	38	3	4	7	3	79	30	68	117	0.0604026845637584	0.026006711409396	0.258389261744966	0.034073
ADCY6	15	0	1	1	2	39	11	34	54	0.0213523131672598	0.0373665480427046	0.209964412811388	0.01092
ADCY7	29	0	1	1	1	51	23	43	80	0.0145985401459854	0.01338199513382	0.289537712895377	0.016851
ADCY8	71	7	4	11	8	146	88	152	217	0.0510948905109489	0.0369525547445256	0.405109489051095	0.038126
ADCY9	31	1	2	3	0	63	33	65	94	0.0332640332640333	0	0.351351351351351	0.021797
ADCYAP1	7	0	1	1	0	12	5	10	19	0.0566037735849057	0	0.273584905660377	0.033269
ADCYAP1R1	17	1	5	6	1	39	26	42	56	0.106529209621993	0.0189003436426117	0.460481099656357	0.024913
ADD1	14	0	0	0	0	23	12	19	37	0	0	0.326530612244898	0.018896
ADD2	28	3	1	4	3	56	21	43	84	0.0487238979118329	0.0359628770301624	0.252900232018561	0.024398
ADD3	11	3	0	3	3	30	14	28	41	0.0740740740740741	0.0717592592592593	0.342592592592593	0
ADGB	9	0	0	0	0	16	4	13	25	0	0	0.176470588235294	0
ADH1A	13	0	1	1	2	32	1	17	45	0.0254237288135593	0.0444915254237288	0.038135593220339	0.03793
ADH1B	5	1	1	2	0	11	15	19	16	0.120879120879121	0	0.868131868131868	0.018896
ADH1C	9	0	2	2	1	12	7	7	21	0.0948275862068966	0.0474137931034483	0.336206896551724	0.043891
ADH4	3	0	3	3	2	16	16	26	19	0.150943396226415	0.0990566037735849	0.792452830188679	0.014098
ADH5	0	1	0	1	1	5	0	3	5	0.166666666666667	0.152777777777778	0	0
ADH6	8	2	1	3	1	17	13	19	25	0.117647058823529	0.0404411764705882	0.507352941176471	0.120001
ADH7	5	1	0	1	0	16	13	23	21	0.0517241379310345	0	0.594827586206897	0.029576
ADHFE1	4	1	1	2	0	16	13	27	20	0.0990990990990991	0	0.621621621621622	0.025727
ADI1	4	0	0	0	0	5	3	4	9	0	0	0.339285714285714	0
ADIG	0	1	0	1	0	1	2	2	1	0.375	0	0.875	0
ADIPOQ	4	1	0	1	1	13	10	17	17	0.0625	0.0572916666666667	0.5625	0.057923
ADIPOR1	8	0	1	1	1	18	3	13	26	0.0425531914893617	0.0390070921985816	0.134751773049645	0
ADIPOR2	4	0	0	0	2	13	5	11	17	0	0.109375	0.302083333333333	0.030717
ADK	1	1	0	1	1	9	3	9	10	0.0983606557377049	0.0901639344262295	0.311475409836066	0
ADM	4	0	0	0	0	7	2	5	11	0	0	0.212121212121212	0
ADM2	0	1	1	2	0	3	1	3	3	0.423076923076923	0	0.346153846153846	0
ADM5	0	0	0	0	0	3	1	4	3	0	0	0.346153846153846	0.058892
ADNP	12	3	7	10	0	45	17	46	57	0.172297297297297	0	0.300675675675676	0
ADNP2	15	1	4	5	1	35	24	40	50	0.0996168582375479	0.0210727969348659	0.475095785440613	0
ADO	2	0	0	0	0	6	1	5	8	0	0	0.176470588235294	0
ADORA1	11	0	1	1	1	26	8	23	37	0.0306122448979592	0.0280612244897959	0.224489795918367	0.029576
ADORA2A	7	0	1	1	1	17	6	15	24	0.0458015267175573	0.0419847328244275	0.259541984732824	0.023427
ADORA2B	1	0	0	0	0	7	2	7	8	0	0	0.274509803921569	0.043891
ADORA3	15	2	0	2	0	33	6	23	48	0.0438247011952191	0	0.135458167330677	0.050039
ADPGK	4	0	1	1	0	7	5	7	11	0.0909090909090909	0	0.439393939393939	0
ADPRH	8	3	0	3	0	18	14	22	26	0.113475177304965	0	0.524822695035461	0.030717
ADPRHL1	9	1	0	1	1	19	4	10	28	0.0397350993377483	0.0364238410596027	0.158940397350993	0
ADPRHL2	4	0	0	0	1	9	4	8	13	0	0.0723684210526316	0.315789473684211	0
ADPRM	6	1	1	2	0	11	10	13	17	0.114583333333333	0	0.5625	0
ADRA1A	15	1	1	2	0	40	19	43	55	0.0384615384615385	0	0.346153846153846	0.043488
ADRA1B	6	1	0	1	0	14	11	18	20	0.0540540540540541	0	0.531531531531532	0
ADRA1D	10	3	1	4	0	21	5	12	31	0.126506024096386	0	0.174698795180723	0
ADRA2A	10	0	2	2	0	16	9	13	26	0.0780141843971631	0	0.347517730496454	0.026595
ADRA2B	11	2	0	2	0	25	9	21	36	0.0575916230366492	0	0.256544502617801	0
ADRA2C	8	0	0	0	0	11	10	13	19	0	0	0.509433962264151	0
ADRB1	7	1	1	2	0	12	4	7	19	0.10377358490566	0	0.226415094339623	0.043891
ADRB2	10	0	2	2	0	20	5	14	30	0.0683229813664596	0	0.180124223602484	0
ADRB3	2	0	1	1	0	6	7	10	8	0.117647058823529	0	0.764705882352941	0.033269
ADRBK1	12	0	2	2	3	25	10	18	37	0.0561224489795918	0.0790816326530612	0.275510204081633	0.019858
ADRBK2	9	1	1	2	1	16	21	27	25	0.0808823529411765	0.0404411764705882	0.801470588235294	0.025727
ADRM1	7	1	0	1	0	15	7	12	22	0.0495867768595041	0	0.322314049586777	0.028513
ADSL	5	0	0	0	0	15	13	25	20	0	0	0.621621621621622	0.027522
ADSS	6	1	1	2	1	13	6	11	19	0.10377358490566	0.0518867924528302	0.320754716981132	0
ADSSL1	6	1	0	1	2	15	11	19	21	0.0517241379310345	0.0905172413793103	0.508620689655172	0.0347
ADTRP	3	1	1	2	1	12	4	10	15	0.127906976744186	0.063953488372093	0.27906976744186	0
AEBP1	17	0	0	0	0	39	28	49	56	0	0	0.494845360824742	0
AEBP2	1	0	0	0	0	5	8	12	6	0	0	1.07317073170732	0
AEN	5	1	0	1	1	11	5	9	16	0.0659340659340659	0.0604395604395604	0.318681318681319	0
AES	5	0	0	0	0	8	4	10	13	0	0	0.315789473684211	0.033269
AFAP1	13	2	0	2	3	23	20	28	36	0.0575916230366492	0.081151832460733	0.544502617801047	0.013143
AFAP1L1	8	0	1	1	2	25	17	37	33	0.0340909090909091	0.0596590909090909	0.505681818181818	0.019365
AFAP1L2	10	1	1	2	1	25	10	25	35	0.0591397849462366	0.0295698924731183	0.290322580645161	0
AFF1	15	2	2	4	1	37	27	48	52	0.0774907749077491	0.0202952029520295	0.512915129151291	0
AFF2	56	8	5	13	6	116	102	153	172	0.0757749712973594	0.0350172215843858	0.590126291618829	0.045208
AFF3	38	4	4	8	4	83	51	92	121	0.0665584415584416	0.0332792207792208	0.420454545454545	0.025149
AFF4	17	7	4	11	0	41	34	51	58	0.186046511627907	0	0.578073089700997	0.014359
AFG3L1P	1	0	0	0	0	1	1	1	2	0	0	0.428571428571429	0
AFG3L2	11	1	0	1	1	15	17	20	26	0.0425531914893617	0.0390070921985816	0.631205673758865	0
AFM	11	3	0	3	3	36	25	46	47	0.0650406504065041	0.0630081300813008	0.524390243902439	0
AFMID	4	2	1	3	0	15	10	19	19	0.150943396226415	0	0.509433962264151	0.03625
AFP	3	3	1	4	1	21	13	29	24	0.16030534351145	0.0419847328244275	0.526717557251908	0.024148
AFTPH	7	1	3	4	0	21	20	29	28	0.139072847682119	0	0.688741721854305	0
AGA	3	1	1	2	2	19	8	22	22	0.0909090909090909	0.0867768595041322	0.363636363636364	0.016493
AGAP1	20	0	2	2	2	37	28	44	57	0.0371621621621622	0.035472972972973	0.486486486486486	0.008709
AGAP10	0	0	0	0	0	1	0	1	1	0	0	0	0
AGAP11	5	0	0	0	0	5	2	2	10	0	0	0.229508196721311	0
AGAP2	11	1	0	1	4	33	22	43	44	0.025974025974026	0.0887445887445887	0.493506493506494	0.055323
AGAP2-AS1	0	1	0	1	0	1	0	0	1	0.375	0	0	0
AGAP3	11	0	3	3	1	32	21	38	43	0.0707964601769911	0.0243362831858407	0.482300884955752	0.055098
AGAP5	0	0	0	0	2	3	0	0	3	0	0.403846153846154	0	0
AGAP6	2	0	0	0	0	3	0	3	5	0	0	0	0.056633
AGBL1	29	3	4	7	6	71	35	71	100	0.0704500978473581	0.0596868884540117	0.350293542074364	0.024601
AGBL2	7	1	3	4	1	34	8	33	41	0.0972222222222222	0.025462962962963	0.203703703703704	0.011237
AGBL3	2	1	0	1	0	8	2	7	10	0.0983606557377049	0	0.229508196721311	0
AGBL4	2	2	1	3	0	7	7	11	9	0.285714285714286	0	0.696428571428572	0
AGBL5	10	3	1	4	3	30	27	39	40	0.0995260663507109	0.0734597156398104	0.658767772511848	0.009571
AGER	4	0	0	0	0	9	6	12	13	0	0	0.447368421052632	0
AGFG1	3	1	1	2	2	13	11	17	16	0.120879120879121	0.115384615384615	0.648351648351648	0.06871
AGFG2	8	2	3	5	3	24	8	13	32	0.152046783625731	0.0906432748538012	0.257309941520468	0
AGGF1	7	3	2	5	2	25	9	23	32	0.152046783625731	0.0614035087719298	0.286549707602339	0
AGK	5	3	0	3	0	21	5	18	26	0.113475177304965	0	0.205673758865248	0
AGL	12	6	5	11	5	58	36	68	70	0.155124653739612	0.0706371191135734	0.509695290858726	0.005572
AGMAT	4	0	0	0	1	10	6	11	14	0	0.0679012345679012	0.419753086419753	0
AGMO	9	0	1	1	4	35	22	44	44	0.025974025974026	0.0887445887445887	0.493506493506494	0.016493
AGO1	12	2	3	5	3	34	15	31	46	0.107883817427386	0.0643153526970954	0.327800829875519	0.011929
AGO2	14	1	1	2	4	32	23	37	46	0.045643153526971	0.0850622406639004	0.493775933609958	0.019365
AGO3	5	0	2	2	0	24	21	39	29	0.0705128205128205	0	0.698717948717949	0.047387
AGO4	6	3	1	4	3	25	20	32	31	0.126506024096386	0.0933734939759036	0.626506024096386	0.011573
AGPAT1	7	1	2	3	1	17	8	14	24	0.122137404580153	0.0419847328244275	0.33587786259542	0.024913
AGPAT2	4	1	2	3	0	9	3	6	13	0.210526315789474	0	0.25	0
AGPAT3	7	0	0	0	1	17	9	18	24	0	0.0419847328244275	0.374045801526718	0.03625
AGPAT4	9	2	1	3	1	19	9	18	28	0.105960264900662	0.0364238410596027	0.324503311258278	0
AGPAT5	3	0	1	1	0	12	5	15	15	0.0697674418604651	0	0.337209302325581	0.023427
AGPAT6	4	1	0	1	0	7	6	10	11	0.0909090909090909	0	0.515151515151515	0
AGPAT9	4	1	2	3	4	17	7	13	21	0.137931034482759	0.176724137931034	0.336206896551724	0.026595
AGPS	12	3	2	5	2	26	13	20	38	0.129353233830846	0.0522388059701493	0.343283582089552	0
AGR2	6	0	0	0	2	11	1	4	17	0	0.109375	0.09375	0
AGR3	1	0	0	0	0	5	10	13	6	0	0	1.31707317073171	0
AGRN	29	2	3	5	2	52	34	51	81	0.0625	0.0252403846153846	0.418269230769231	0.014359
AGRP	3	0	0	0	0	5	2	4	8	0	0	0.274509803921569	0
AGT	14	0	1	1	0	30	9	26	44	0.025974025974026	0	0.212121212121212	0.048452
AGTPBP1	14	3	0	3	2	33	26	42	47	0.0650406504065041	0.0426829268292683	0.544715447154472	0.008909
AGTR1	6	3	2	5	0	27	23	42	33	0.147727272727273	0	0.676136363636364	0.065205
AGTR2	7	0	0	0	0	20	12	27	27	0	0	0.438356164383562	0.014098
AGTRAP	1	1	0	1	2	5	4	5	6	0.146341463414634	0.25609756097561	0.585365853658537	0
AGXT	6	0	1	1	1	20	13	26	26	0.0425531914893617	0.0390070921985816	0.48936170212766	0.014098
AGXT2	15	3	0	3	2	39	22	43	54	0.0569395017793594	0.0373665480427046	0.405693950177936	0.037583
AHCTF1	14	3	2	5	4	35	20	33	49	0.1015625	0.080078125	0.40625	0.021497
AHCY	10	1	0	1	2	22	9	17	32	0.0350877192982456	0.0614035087719298	0.286549707602339	0.03793
AHCYL1	6	0	0	0	1	13	7	15	19	0	0.0518867924528302	0.367924528301887	0.041738
AHCYL2	7	2	1	3	1	14	19	25	21	0.137931034482759	0.0474137931034483	0.853448275862069	0.038522
AHDC1	16	2	5	7	0	38	25	41	54	0.128113879003559	0	0.459074733096085	0
AHI1	9	5	1	6	3	36	14	34	45	0.13135593220339	0.0656779661016949	0.313559322033898	0.078704
AHNAK	59	14	9	23	0	140	118	188	199	0.115308151093439	0	0.590457256461233	0.017309
AHNAK2	95	15	11	26	0	227	85	202	322	0.080814312152992	0	0.264651449722394	0.025897
AHR	7	3	1	4	0	33	22	46	40	0.0995260663507109	0	0.540284360189573	0.035615
AHRR	25	0	0	0	3	38	15	28	63	0	0.0475460122699386	0.242331288343558	0.035203
AHSA1	3	1	0	1	0	12	7	15	15	0.0697674418604651	0	0.453488372093023	0
AHSA2	2	0	0	0	0	7	1	6	9	0	0	0.160714285714286	0
AHSG	8	1	0	1	2	24	11	24	32	0.0350877192982456	0.0614035087719298	0.345029239766082	0.028513
AHSP	3	1	0	1	0	8	0	3	11	0.0909090909090909	0	0	0
AICDA	5	1	0	1	1	18	13	27	23	0.0476190476190476	0.0436507936507937	0.547619047619048	0.03625
AIDA	1	1	0	1	2	6	4	6	7	0.130434782608696	0.228260869565217	0.521739130434783	0.048728
AIF1	3	1	0	1	0	7	3	6	10	0.0983606557377049	0	0.311475409836066	0
AIF1L	2	1	0	1	0	5	0	1	7	0.130434782608696	0	0	0
AIFM1	11	0	1	1	1	27	16	31	38	0.0298507462686567	0.027363184079602	0.417910447761194	0.011929
AIFM2	8	0	0	0	0	15	8	15	23	0	0	0.349206349206349	0
AIFM3	9	0	0	0	0	37	0	27	46	0	0	0	0.014098
AIG1	1	3	0	3	0	10	3	8	11	0.242424242424242	0	0.287878787878788	0
AIM1	24	7	7	14	0	84	29	83	108	0.128856624319419	0	0.270417422867514	0
AIM1L	12	4	1	5	0	25	11	19	37	0.13265306122449	0	0.301020408163265	0.018896
AIM2	8	3	2	5	1	27	12	26	35	0.139784946236559	0.0295698924731183	0.344086021505376	0.01463
AIMP1	4	0	1	1	2	13	4	11	17	0.0625	0.109375	0.25	0.030717
AIMP2	2	2	0	2	0	8	7	12	10	0.180327868852459	0	0.639344262295082	0
AIP	7	0	1	1	0	14	5	11	21	0.0517241379310345	0	0.25	0
AIPL1	8	2	0	2	0	19	11	20	27	0.0753424657534247	0	0.404109589041096	0
AIRE	9	0	2	2	2	20	7	15	29	0.0705128205128205	0.0673076923076923	0.25	0
AJAP1	14	2	0	2	2	34	16	32	48	0.0438247011952191	0.0418326693227092	0.334661354581673	0.031525
AJUBA	4	6	8	14	0	29	11	21	33	0.403409090909091	0	0.335227272727273	0
AK094504	0	0	0	0	0	0	1	1	0	0	0	0.818181818181818	0
AK094748	0	0	0	0	0	1	0	1	1	0	0	0	0
AK1	6	0	1	1	1	6	1	1	12	0.0845070422535211	0.0774647887323944	0.126760563380282	0
AK127627	0	0	0	0	0	1	0	1	1	0	0	0	0
AK2	1	1	0	1	0	4	3	6	5	0.166666666666667	0	0.527777777777778	0
AK294973	0	0	0	0	0	1	0	1	1	0	0	0	0
AK297683	0	0	0	0	0	0	1	1	0	0	0	0.818181818181818	0
AK3	2	0	0	0	0	6	5	8	8	0	0	0.568627450980392	0.039755
AK304483	0	0	0	0	0	0	1	1	0	0	0	0.818181818181818	0
AK4	2	0	0	0	1	4	2	3	6	0	0.134146341463415	0.341463414634146	0
AK5	11	2	1	3	2	31	24	40	42	0.0723981900452489	0.0475113122171946	0.561085972850679	0.018021
AK7	10	2	2	4	1	38	20	46	48	0.0836653386454183	0.0219123505976096	0.414342629482072	0.04699
AK8	8	1	0	1	1	16	8	15	24	0.0458015267175573	0.0419847328244275	0.33587786259542	0.024913
AK9	13	4	3	7	3	42	24	51	55	0.125874125874126	0.0541958041958042	0.433566433566434	0.014359
AKAP1	12	1	3	4	2	33	9	25	45	0.0889830508474576	0.0444915254237288	0.207627118644068	0
AKAP10	8	0	3	3	0	20	6	15	28	0.105960264900662	0	0.225165562913907	0.023427
AKAP11	12	8	2	10	1	54	22	59	66	0.149560117302053	0.0161290322580645	0.334310850439883	0.006402
AKAP12	35	1	3	4	1	63	14	39	98	0.0419161676646707	0.0109780439121756	0.147704590818363	0.018448
AKAP13	33	6	5	11	2	100	57	112	133	0.0828402366863905	0.0155325443786982	0.427514792899408	0.006796
AKAP14	7	0	0	0	1	13	9	15	20	0	0.0495495495495496	0.441441441441441	0.054115
AKAP17A	7	1	1	2	0	17	16	27	24	0.083969465648855	0	0.641221374045802	0.025727
AKAP2	2	1	1	2	0	6	1	1	8	0.215686274509804	0	0.176470588235294	0
AKAP3	7	5	1	6	1	43	21	57	50	0.118773946360153	0.0210727969348659	0.417624521072797	0.04388
AKAP4	26	5	0	5	0	56	31	57	82	0.0617577197149644	0	0.377672209026128	0.012924
AKAP5	3	0	1	1	1	9	7	12	12	0.0845070422535211	0.0774647887323944	0.549295774647887	0
AKAP6	38	13	4	17	0	123	77	154	161	0.105392156862745	0	0.47671568627451	0.029675
AKAP7	6	0	2	2	1	15	6	12	21	0.0948275862068966	0.0474137931034483	0.293103448275862	0
AKAP8	7	1	1	2	0	22	10	22	29	0.0705128205128205	0	0.346153846153846	0.016493
AKAP8L	4	1	2	3	1	15	13	22	19	0.150943396226415	0.0518867924528302	0.650943396226415	0.016493
AKAP9	39	17	11	28	3	154	75	162	193	0.144467213114754	0.0158811475409836	0.388319672131148	0.015688
AKIP1	1	1	2	3	0	6	1	3	7	0.347826086956522	0	0.195652173913043	0
AKIRIN1	1	0	0	0	0	1	1	2	2	0	0	0.428571428571429	0
AKIRIN2	2	0	1	1	1	5	0	1	7	0.130434782608696	0.119565217391304	0	0
AKNA	13	3	1	4	1	49	19	56	62	0.0654205607476635	0.0171339563862928	0.308411214953271	0.006737
AKNAD1	8	3	0	3	1	37	13	41	45	0.0677966101694915	0.0233050847457627	0.292372881355932	0.030376
AKR1A1	7	1	0	1	0	14	3	9	21	0.0517241379310345	0	0.163793103448276	0
AKR1B1	7	1	3	4	1	19	5	13	26	0.148936170212766	0.0390070921985816	0.205673758865248	0
AKR1B10	4	1	1	2	2	12	9	15	16	0.120879120879121	0.115384615384615	0.538461538461539	0.023427
AKR1B15	1	2	0	2	2	13	7	16	14	0.135802469135802	0.12962962962963	0.481481481481482	0
AKR1C1	1	0	0	0	1	5	0	3	6	0	0.134146341463415	0	0
AKR1C2	0	2	0	2	0	5	3	6	5	0.305555555555556	0	0.527777777777778	0
AKR1C3	2	1	0	1	0	10	4	11	12	0.0845070422535211	0	0.338028169014085	0.098951
AKR1C4	2	2	0	2	3	9	9	16	11	0.166666666666667	0.234848484848485	0.742424242424243	0.022105
AKR1C8P	1	0	0	0	0	7	0	6	8	0	0	0	0
AKR1D1	14	1	0	1	0	24	14	22	38	0.0298507462686567	0	0.368159203980099	0.016493
AKR1E2	5	1	0	1	0	9	7	10	14	0.0740740740740741	0	0.481481481481482	0
AKR7A2	5	1	0	1	1	11	3	8	16	0.0659340659340659	0.0604395604395604	0.208791208791209	0.039755
AKR7A3	2	0	1	1	0	8	0	5	10	0.0983606557377049	0	0	0
AKR7L	4	1	1	2	1	6	4	3	10	0.180327868852459	0.0901639344262295	0.39344262295082	0
AKT1	10	0	0	0	7	17	42	42	27	0	0.243150684931507	1.46575342465753	1.053312
AKT1S1	3	1	0	1	2	7	2	3	10	0.0983606557377049	0.172131147540984	0.229508196721311	0
AKT2	5	2	1	3	1	19	13	23	24	0.122137404580153	0.0419847328244275	0.526717557251908	0.015822
AKT3	10	3	0	3	4	23	19	25	33	0.0909090909090909	0.116477272727273	0.5625	0.027522
AKTIP	1	1	0	1	1	5	2	2	6	0.146341463414634	0.134146341463415	0.341463414634146	0
ALAD	7	0	0	0	0	12	3	7	19	0	0	0.179245283018868	0
ALAS1	14	1	0	1	1	24	9	16	38	0.0298507462686567	0.027363184079602	0.243781094527363	0.022105
ALAS2	9	2	0	2	0	26	21	40	35	0.0591397849462366	0	0.586021505376344	0.026011
ALB	14	1	12	13	3	46	24	38	60	0.212218649517685	0.0498392282958199	0.398713826366559	0.010068
ALCAM	14	2	1	3	1	23	19	26	37	0.0816326530612245	0.0280612244897959	0.505102040816326	0
ALDH16A1	15	2	1	3	0	25	12	23	40	0.0758293838862559	0	0.303317535545024	0.063809
ALDH18A1	8	1	1	2	1	16	19	25	24	0.083969465648855	0.0419847328244275	0.755725190839695	0.01463
ALDH1A1	15	1	0	1	0	26	7	16	41	0.0277777777777778	0	0.180555555555556	0.022105
ALDH1A2	15	2	1	3	3	35	14	28	50	0.0613026819923372	0.0593869731800766	0.283524904214559	0.093276
ALDH1A3	15	0	0	0	0	23	13	23	38	0	0	0.343283582089552	0
ALDH1B1	5	2	0	2	0	20	17	31	25	0.0808823529411765	0	0.654411764705882	0.032375
ALDH1L1	23	3	1	4	1	47	30	50	70	0.0581717451523546	0.0152354570637119	0.426592797783933	0.01463
ALDH1L2	5	1	1	2	1	18	29	38	23	0.0873015873015873	0.0436507936507937	1.18253968253968	0.009813
ALDH2	8	0	1	1	1	17	13	21	25	0.0441176470588235	0.0404411764705882	0.507352941176471	0
ALDH3A1	9	2	1	3	1	23	8	20	32	0.0935672514619883	0.0321637426900585	0.257309941520468	0.059431
ALDH3A2	6	0	0	0	0	13	6	13	19	0	0	0.320754716981132	0
ALDH3B1	4	1	0	1	0	6	1	2	10	0.0983606557377049	0	0.147540983606557	0
ALDH3B2	5	0	0	0	1	18	11	22	23	0	0.0436507936507937	0.468253968253968	0.016493
ALDH4A1	7	1	0	1	0	17	12	22	24	0.0458015267175573	0	0.488549618320611	0.016493
ALDH5A1	9	0	0	0	1	16	15	22	25	0	0.0404411764705882	0.580882352941177	0.016493
ALDH6A1	7	0	0	0	1	13	8	12	20	0	0.0495495495495496	0.396396396396396	0.048728
ALDH7A1	6	0	0	0	1	6	11	10	12	0	0.0774647887323944	0.830985915492958	0
ALDH8A1	14	1	1	2	2	24	29	36	38	0.054726368159204	0.0522388059701493	0.741293532338308	0.074758
ALDH9A1	9	2	1	3	1	17	6	11	26	0.113475177304965	0.0390070921985816	0.24113475177305	0
ALDOA	8	1	1	2	1	18	8	17	26	0.0780141843971631	0.0390070921985816	0.312056737588652	0.020922
ALDOB	6	3	6	9	1	25	21	30	31	0.27710843373494	0.0331325301204819	0.656626506024096	0.012308
ALDOC	4	1	0	1	1	9	6	10	13	0.0789473684210526	0.0723684210526316	0.447368421052632	0.033269
ALG1	2	0	0	0	0	7	6	12	9	0	0	0.607142857142857	0
ALG10	1	0	0	0	1	4	3	5	5	0	0.152777777777778	0.527777777777778	0.054115
ALG10B	1	0	0	0	0	5	3	7	6	0	0	0.463414634146341	0.043891
ALG11	1	0	0	0	0	1	5	6	2	0	0	1.38095238095238	0
ALG12	6	2	2	4	2	18	8	12	24	0.16030534351145	0.0801526717557252	0.33587786259542	0
ALG13	9	3	2	5	4	46	10	39	55	0.0909090909090909	0.0716783216783217	0.188811188811189	0.026595
ALG14	5	0	1	1	0	9	6	10	14	0.0740740740740741	0	0.419753086419753	0
ALG1L	1	0	0	0	0	1	1	1	2	0	0	0.428571428571429	0
ALG2	7	1	1	2	1	16	11	19	23	0.0873015873015873	0.0436507936507937	0.468253968253968	0.062239
ALG3	9	0	0	0	0	15	8	15	24	0	0	0.33587786259542	0
ALG5	6	2	0	2	1	16	4	11	22	0.0909090909090909	0.0454545454545455	0.198347107438017	0
ALG6	3	0	1	1	0	12	8	16	15	0.0697674418604651	0	0.511627906976744	0
ALG8	6	2	0	2	3	17	11	18	23	0.0873015873015873	0.123015873015873	0.468253968253968	0.03625
ALG9	5	2	0	2	1	12	6	12	17	0.114583333333333	0.0572916666666667	0.354166666666667	0
ALK	36	6	2	8	7	85	78	112	121	0.0665584415584416	0.0576298701298701	0.63961038961039	0.300709
ALKBH1	3	2	0	2	2	15	6	15	18	0.108910891089109	0.103960396039604	0.336633663366337	0
ALKBH2	7	1	0	1	0	11	2	5	18	0.0594059405940594	0	0.138613861386139	0
ALKBH3	3	0	1	1	1	10	5	10	13	0.0789473684210526	0.0723684210526316	0.381578947368421	0
ALKBH4	6	1	0	1	0	14	3	10	20	0.0540540540540541	0	0.171171171171171	0
ALKBH5	2	0	0	0	0	6	10	14	8	0	0	1.05882352941176	0.024913
ALKBH6	1	0	2	2	1	7	3	7	8	0.215686274509804	0.107843137254902	0.372549019607843	0
