Gene	Silent	Nonsense	Frameshift	LOF	Splice	Missense.Benign	Missense.Damaging	Missense.total	Benign	LOF.TO.Benign.Ratio	Splice.TO.Benign.Ratio	Missense.Damaging.TO.Benign.Ratio	Entropy.Score
ADAMTS2	53	2	0	2	4	113	81	143	166	0.0135373749264273	0.0235432607416127	0.484402589758682	0.054801
ADAMTS20	64	30	2	32	8	198	140	248	262	0.121474238435502	0.0300864986837157	0.531402783001128	0.026166
ADAMTS3	33	15	1	16	2	89	77	124	122	0.129467831612391	0.0158856235107228	0.621922160444797	0.02315
ADAMTS4	25	3	3	6	2	58	33	63	83	0.0724971231300345	0.0230149597238205	0.394706559263521	0.022969
ADAMTS5	55	7	3	10	3	114	75	132	169	0.059572006940428	0.0173510699826489	0.441295546558704	0.03421
ADAMTS6	50	12	1	13	6	101	58	99	151	0.0858618463524855	0.0387346675274371	0.382827630729503	0.013143
ADAMTS7	45	4	4	8	2	99	39	88	144	0.0561189993238675	0.0135226504394861	0.272481406355646	0.059167
ADAMTS8	29	2	4	6	0	60	31	58	89	0.0678148546824542	0	0.347685683530678	0.024913
ADAMTS9	51	12	1	13	2	135	96	179	186	0.0700368615060558	0.0105318588730911	0.512374934175882	0.044171
ADAMTSL1	65	10	4	14	4	125	87	137	190	0.073749355337803	0.0206291903042806	0.455389375966993	0.020271
ADAMTSL2	13	2	0	2	2	22	13	18	35	0.0591259640102828	0.051413881748072	0.367609254498715	0
ADAMTSL3	77	23	2	25	5	164	94	160	241	0.10330747243773	0.0204164965291956	0.389138423846468	0.003775
ADAMTSL4	23	4	7	11	1	61	35	62	84	0.128555176336746	0.0113765642775882	0.41296928327645	0.010068
ADAMTSL5	11	1	2	3	0	25	10	21	36	0.0827067669172932	0	0.283208020050125	0.022105
ADAP1	8	0	1	1	0	13	11	16	21	0.0522088353413655	0	0.493975903614458	0.028513
ADAP2	12	2	2	4	2	33	10	25	45	0.0879345603271984	0.0408997955010225	0.231083844580777	0
ADAR	33	5	1	6	2	62	49	72	95	0.0637007077856421	0.0202224469160768	0.508594539939333	0.016493
ADARB1	19	4	0	4	1	36	20	34	55	0.0730050933786078	0.0169779286926995	0.361629881154499	0
ADARB2	35	2	4	6	1	62	33	56	97	0.0624380574826561	0.00991080277502478	0.33994053518335	0.060163
ADAT1	7	3	1	4	0	26	14	30	33	0.116531165311653	0	0.414634146341463	0.019858
ADAT2	4	2	0	2	0	15	3	11	19	0.100436681222707	0	0.187772925764192	0
ADAT3	5	2	0	2	0	13	4	10	18	0.105022831050228	0	0.242009132420091	0
ADC	8	2	3	5	1	25	13	26	33	0.143631436314363	0.02710027100271	0.387533875338753	0
ADCK1	17	3	1	4	0	47	14	41	64	0.0633284241531664	0	0.225331369661267	0
ADCK2	13	0	1	1	0	30	10	26	43	0.0277185501066098	0	0.240938166311301	0
ADCK3	13	1	2	3	1	37	10	29	50	0.0612244897959184	0.0185528756957328	0.209647495361781	0.014098
ADCK4	11	4	1	5	0	36	15	37	47	0.104125736738703	0	0.320235756385069	0
ADCK5	4	1	1	2	4	15	10	15	19	0.100436681222707	0.174672489082969	0.493449781659389	0
ADCY1	55	6	1	7	5	156	44	140	211	0.0339692880409493	0.0232666356444858	0.210795718939041	0.026595
ADCY10	53	9	2	11	8	119	68	130	172	0.0642410460488914	0.045480386583286	0.393973848777715	0.005341
ADCY2	80	4	2	6	6	162	84	166	242	0.0256201708011387	0.0244001626677511	0.346888979259862	0.056023
ADCY3	38	8	2	10	2	80	27	60	118	0.0844954881050041	0.0164068908941756	0.232157506152584	0.007523
ADCY4	30	4	5	9	1	83	23	70	113	0.0795551753635586	0.00855431993156544	0.20786997433704	0.062235
ADCY5	49	8	6	14	0	127	40	110	176	0.0794886047804336	0	0.229571984435798	0.034073
ADCY6	24	0	1	1	2	57	28	63	81	0.0153121319199058	0.0235571260306243	0.345111896348645	0.01092
ADCY7	36	3	2	5	1	84	32	75	120	0.0427764326069411	0.00807102502017756	0.268765133171913	0.016851
ADCY8	114	9	4	13	5	236	104	219	350	0.0375812376377508	0.0141282848262221	0.297541678440237	0.038126
ADCY9	47	4	2	6	2	117	39	104	164	0.0375223347230494	0.0119118522930316	0.240023823704586	0.021797
ADCYAP1	12	0	1	1	0	24	9	21	36	0.0325814536340852	0	0.258145363408521	0.033269
ADCYAP1R1	30	5	5	10	3	63	39	60	93	0.106295149638803	0.0309597523219814	0.415892672858617	0.024913
ADD1	20	1	0	1	0	36	19	37	56	0.0217028380634391	0	0.33889816360601	0.018896
ADD2	42	5	2	7	1	82	35	75	124	0.0570758405003909	0.00781860828772478	0.28381548084441	0.024398
ADD3	18	2	1	3	4	44	26	50	62	0.0500758725341426	0.0606980273141123	0.414264036418816	0
ADGB	5	0	0	0	0	10	8	14	15	0	0	0.492063492063492	0
ADH1A	20	1	1	2	1	46	16	38	66	0.0329041487839771	0.0143061516452074	0.247496423462089	0.03793
ADH1B	19	1	2	3	0	55	28	62	74	0.0423620025673941	0	0.37612323491656	0.018896
ADH1C	11	2	1	3	0	34	30	56	45	0.0674846625766871	0	0.640081799591002	0.043891
ADH4	7	0	3	3	1	36	19	48	43	0.070362473347548	0.0213219616204691	0.432835820895522	0.014098
ADH5	4	1	1	2	2	13	9	16	17	0.110047846889952	0.0956937799043062	0.492822966507177	0
ADH6	13	1	0	1	4	44	19	46	57	0.0213464696223317	0.0656814449917898	0.333333333333333	0.120001
ADH7	11	4	0	4	0	35	19	38	46	0.0861723446893788	0	0.406813627254509	0.029576
ADHFE1	14	4	1	5	1	34	25	42	48	0.102119460500963	0.0192678227360308	0.506743737957611	0.025727
ADI1	10	0	0	0	0	11	6	7	21	0	0	0.293172690763052	0
ADIG	0	2	0	2	0	3	2	4	3	0.333333333333333	0	0.478260869565217	0
ADIPOQ	7	1	0	1	1	17	15	24	24	0.046594982078853	0.03584229390681	0.584229390681004	0.057923
ADIPOR1	17	1	1	2	0	32	10	25	49	0.0434782608695652	0	0.213610586011342	0
ADIPOR2	6	3	0	3	0	21	14	29	27	0.106796116504854	0	0.495145631067961	0.030717
ADIRF	1	0	1	1	0	3	0	2	4	0.164556962025316	0	0	0
ADK	9	1	1	2	1	24	3	16	33	0.0623306233062331	0.02710027100271	0.116531165311653	0
ADM	4	0	1	1	1	10	4	8	14	0.0726256983240224	0.0558659217877095	0.29608938547486	0
ADM2	1	0	1	1	0	5	1	4	6	0.131313131313131	0	0.232323232323232	0
ADM5	0	0	1	1	0	2	2	3	2	0.220338983050847	0	0.559322033898305	0.058892
ADNP	25	8	11	19	0	79	31	73	104	0.178869323447637	0	0.29935125115848	0
ADNP2	30	5	5	10	1	66	32	61	96	0.103103103103103	0.01001001001001	0.333333333333333	0
ADO	2	0	0	0	0	5	1	5	7	0	0	0.211009174311927	0
ADORA1	15	0	1	1	0	40	14	40	55	0.0220713073005093	0	0.259762308998302	0.029576
ADORA2A	11	0	1	1	0	27	14	31	38	0.0310262529832936	0	0.365155131264916	0.023427
ADORA2B	1	0	1	1	0	7	4	9	8	0.109243697478992	0	0.445378151260504	0.043891
ADORA3	28	2	0	2	0	54	16	42	82	0.0267753201396973	0	0.20139697322468	0.050039
ADPGK	4	1	4	5	0	13	9	14	17	0.253588516746411	0	0.492822966507177	0
ADPRH	9	4	1	5	0	30	11	27	39	0.123543123543124	0	0.286713286713287	0.030717
ADPRHL1	14	2	0	2	0	21	11	16	35	0.0591259640102828	0	0.316195372750643	0
ADPRHL2	7	2	0	2	1	18	6	15	25	0.0795847750865052	0.0346020761245675	0.252595155709343	0
ADPRM	7	2	1	3	0	15	9	14	22	0.127413127413127	0	0.397683397683398	0
ADRA1A	29	3	1	4	0	69	35	73	98	0.042198233562316	0	0.356231599607458	0.043488
ADRA1B	7	1	1	2	0	19	20	32	26	0.0769230769230769	0	0.712374581939799	0
ADRA1D	17	3	1	4	0	29	10	19	46	0.0861723446893788	0	0.226452905811623	0
ADRA2A	15	1	2	3	0	24	12	18	39	0.0769230769230769	0	0.31002331002331	0.026595
ADRA2B	21	1	1	2	0	43	23	41	64	0.0338733431516937	0	0.357879234167894	0
ADRA2C	11	0	0	0	0	14	19	22	25	0	0	0.70242214532872	0
ADRB1	11	1	1	2	0	27	6	20	38	0.0548926014319809	0	0.174224343675418	0.043891
ADRB2	16	1	1	2	0	37	9	29	53	0.0404217926186292	0	0.181019332161687	0
ADRB3	4	0	0	0	0	10	10	16	14	0	0	0.631284916201117	0.033269
ADRBK1	20	0	3	3	3	42	24	40	62	0.0500758725341426	0.0455235204855842	0.38391502276176	0.019858
ADRBK2	13	2	2	4	2	33	32	48	46	0.0861723446893788	0.0400801603206413	0.667334669338677	0.025727
ADRM1	8	1	0	1	0	19	7	16	27	0.0420711974110032	0	0.268608414239482	0.028513
ADSL	8	2	0	2	0	27	20	43	35	0.0591259640102828	0	0.547557840616967	0.027522
ADSS	10	4	1	5	2	25	8	17	35	0.136246786632391	0.051413881748072	0.239074550128535	0
ADSSL1	12	1	0	1	1	26	21	34	38	0.0310262529832936	0.0238663484486874	0.532219570405728	0.0347
ADTRP	7	3	1	4	1	22	5	16	29	0.130699088145897	0.0303951367781155	0.191489361702128	0
AEBP1	26	1	1	2	0	63	36	73	89	0.0247578040904198	0	0.401506996770721	0
AEBP2	6	1	0	1	0	13	7	13	19	0.0567685589519651	0	0.362445414847162	0
AEN	11	1	0	1	1	22	5	14	33	0.035230352303523	0.02710027100271	0.170731707317073	0
AES	6	0	0	0	1	12	6	13	18	0	0.045662100456621	0.333333333333333	0.033269
AFAP1	30	3	0	3	1	51	29	50	81	0.03886925795053	0.0117785630153121	0.356890459363958	0.013143
AFAP1L1	20	1	1	2	1	47	32	61	67	0.0324400564174894	0.0141043723554302	0.469675599435825	0.019365
AFAP1L2	19	1	1	2	0	37	22	41	56	0.0383973288814691	0	0.3889816360601	0
AFF1	31	7	3	10	0	73	29	66	104	0.0954587581093605	0	0.280815569972196	0
AFF2	71	14	6	20	6	180	103	198	251	0.0796390741467242	0.0235386426049431	0.409180070615928	0.045208
AFF3	60	6	5	11	2	133	58	129	193	0.0573895378364652	0.0101574403250381	0.301168105637379	0.025149
AFF4	24	8	5	13	1	72	46	82	96	0.133133133133133	0.01001001001001	0.473473473473473	0.014359
AFG3L2	17	3	0	3	1	27	31	39	44	0.0688935281837161	0.0208768267223382	0.674321503131524	0
AFM	24	6	1	7	1	59	36	67	83	0.0840046029919448	0.0115074798619102	0.429228998849252	0
AFMID	9	2	1	3	0	23	14	26	32	0.0919220055710306	0	0.426183844011142	0.03625
AFP	7	5	2	7	1	40	27	56	47	0.143418467583497	0.0196463654223969	0.555992141453831	0.024148
AFTPH	17	8	1	9	1	48	33	56	65	0.134978229317852	0.0145137880986938	0.497822931785196	0
AGA	7	2	1	3	3	27	12	28	34	0.0870712401055409	0.079155672823219	0.350923482849604	0.016493
AGAP1	27	4	3	7	4	76	32	78	103	0.068288119738073	0.0374181478016838	0.311506080449018	0.008709
AGAP11	22	1	0	1	0	37	12	25	59	0.0206677265500795	0	0.211446740858506	0
AGAP2	24	2	1	3	3	59	38	70	83	0.0379746835443038	0.0345224395857307	0.452243958573072	0.055323
AGAP3	21	2	4	6	1	55	36	65	76	0.0788485607008761	0.0125156445556946	0.466833541927409	0.055098
AGAP4	4	0	0	0	0	7	1	3	11	0	0	0.154362416107383	0
AGAP5	9	0	0	0	0	22	10	22	31	0	0	0.32378223495702	0
AGAP6	13	2	1	3	0	45	15	49	58	0.0533117932148627	0	0.263327948303716	0.056633
AGAP7	10	1	3	4	0	33	14	35	43	0.0916844349680171	0	0.326226012793177	0
AGAP8	0	0	0	0	0	0	2	3	0	0	0	0.846153846153846	0
AGBL1	38	7	4	11	8	104	59	118	142	0.0774503084304318	0.0548320767649075	0.41329677861549	0.024601
AGBL2	14	3	3	6	2	60	21	65	74	0.0808729139922978	0.0256739409499358	0.286264441591784	0.011237
AGBL3	1	4	0	4	0	16	8	20	17	0.205741626794258	0	0.444976076555024	0
AGBL4	3	1	1	2	0	20	19	36	23	0.0855018587360595	0	0.754646840148699	0
AGBL5	19	5	1	6	4	52	45	70	71	0.0841121495327103	0.0534045393858478	0.618157543391188	0.009571
AGER	12	1	0	1	0	24	13	29	36	0.0325814536340852	0	0.358395989974937	0
AGFG1	4	1	1	2	2	21	12	28	25	0.0795847750865052	0.069204152249135	0.460207612456747	0.06871
AGFG2	14	2	4	6	1	38	14	30	52	0.112701252236136	0.0178890876565295	0.273703041144902	0
AGGF1	9	7	2	9	3	53	16	52	62	0.141122913505311	0.0455235204855842	0.262518968133536	0
AGK	5	4	0	4	2	31	12	34	36	0.107769423558897	0.050125313283208	0.333333333333333	0
AGL	26	11	4	15	5	94	61	112	120	0.123486682808717	0.0403551251008878	0.502824858757062	0.005572
AGMAT	12	1	0	1	0	19	14	21	31	0.0372492836676218	0	0.438395415472779	0
AGMO	10	2	1	3	2	43	35	66	53	0.0579964850615114	0.0351493848857645	0.637961335676626	0.016493
AGO1	23	3	3	6	0	59	35	70	82	0.0733410942956927	0	0.422584400465658	0.011929
AGO2	35	4	2	6	2	68	31	57	103	0.058933582787652	0.0187090739008419	0.302151543498597	0.019365
AGO3	17	4	2	6	1	50	32	59	67	0.0888575458392101	0.0141043723554302	0.469675599435825	0.047387
AGO4	15	11	0	11	1	46	28	48	61	0.174114021571649	0.0154083204930663	0.451463790446841	0.011573
AGPAT1	9	0	2	2	1	18	11	17	27	0.0744336569579288	0.0323624595469256	0.398058252427185	0.024913
AGPAT2	7	2	2	4	0	16	7	12	23	0.159851301115242	0	0.308550185873606	0
AGPAT3	6	1	0	1	0	18	14	27	24	0.046594982078853	0	0.548387096774194	0.03625
AGPAT4	16	5	4	9	0	36	15	32	52	0.166368515205725	0	0.291592128801431	0
AGPAT5	6	2	1	3	0	20	4	19	26	0.110367892976589	0	0.177257525083612	0.023427
AGPAT6	11	3	0	3	0	24	12	23	35	0.0848329048843188	0	0.341902313624679	0
AGPAT9	8	5	2	7	1	26	12	23	34	0.192612137203166	0.0263852242744063	0.350923482849604	0.026595
AGPHD1	8	2	1	3	1	21	4	13	29	0.100303951367781	0.0303951367781155	0.161094224924012	0
AGPS	19	1	2	3	4	40	20	34	59	0.0524642289348172	0.0635930047694754	0.338632750397456	0
AGR2	7	0	0	0	3	15	3	9	22	0	0.115830115830116	0.166023166023166	0
AGR3	2	1	0	1	1	11	7	14	13	0.0769230769230769	0.0591715976331361	0.49112426035503	0
AGRN	40	2	3	5	2	68	44	68	108	0.0473637176050045	0.0178731009830206	0.404825737265415	0.014359
AGRP	5	0	0	0	0	9	1	5	14	0	0	0.128491620111732	0
AGT	23	0	2	2	0	50	18	46	73	0.0299089726918075	0	0.250975292587776	0.048452
AGTPBP1	27	10	1	11	4	66	46	76	93	0.116615067079463	0.0412796697626419	0.48813209494324	0.008909
AGTR1	11	3	3	6	0	40	20	47	51	0.114754098360656	0	0.387978142076503	0.065205
AGTR2	15	2	1	3	0	45	18	46	60	0.0516431924882629	0	0.302034428794992	0.014098
AGTRAP	2	1	0	1	0	8	5	10	10	0.0935251798561151	0	0.453237410071942	0
AGXT	21	0	2	2	1	39	20	35	60	0.0359937402190923	0.0156494522691706	0.333333333333333	0.014098
AGXT2	25	5	0	5	2	68	31	70	93	0.0546955624355005	0.0206398348813209	0.333333333333333	0.037583
AGXT2L1	13	5	0	5	2	36	29	50	49	0.100189035916824	0.0378071833648393	0.572778827977316	0
AGXT2L2	5	0	0	0	1	13	13	21	18	0	0.045662100456621	0.65296803652968	0
AHCTF1	37	13	5	18	4	116	58	124	153	0.116634799235182	0.0254939451880178	0.377947737412365	0.021497
AHCY	12	1	0	1	1	26	14	26	38	0.0310262529832936	0.0238663484486874	0.365155131264916	0.03793
AHCYL1	11	3	0	3	1	27	16	30	38	0.0787589498806683	0.0238663484486874	0.412887828162291	0.041738
AHCYL2	7	3	1	4	1	20	35	45	27	0.13915857605178	0.0323624595469256	1.1747572815534	0.038522
AHDC1	33	5	5	10	0	78	32	70	111	0.0896431679721497	0	0.289817232375979	0
AHI1	14	7	1	8	2	57	22	61	71	0.110814419225634	0.0267022696929239	0.311081441922563	0.078704
AHNAK	164	23	15	38	0	323	270	419	487	0.0780199633326543	0	0.55265838256264	0.017309
AHNAK2	241	24	16	40	0	466	230	443	707	0.0566887044591363	0	0.325362216908145	0.025897
AHR	12	6	1	7	0	52	34	71	64	0.107511045655376	0	0.519882179675994	0.035615
AHRR	26	1	0	1	2	49	22	45	75	0.0164765525982256	0.0253485424588086	0.29531051964512	0.035203
AHSA1	6	1	2	3	0	19	10	20	25	0.114186851211073	0	0.391003460207613	0
AHSA2	4	0	0	0	0	11	2	9	15	0	0	0.174603174603175	0
AHSG	15	1	0	1	2	41	13	35	56	0.0217028380634391	0.0333889816360601	0.23873121869783	0.028513
AHSP	6	2	0	2	0	18	2	11	24	0.0824372759856631	0	0.118279569892473	0
AICDA	9	2	0	2	2	36	16	42	45	0.0470347648261759	0.0408997955010225	0.353783231083845	0.03625
AIDA	5	1	1	2	1	16	7	15	21	0.0923694779116466	0.0401606425702811	0.333333333333333	0.048728
AIF1	7	1	0	1	0	12	4	8	19	0.0567685589519651	0	0.231441048034935	0
AIF1L	2	1	0	1	0	7	1	5	9	0.10077519379845	0	0.178294573643411	0
AIFM1	12	3	0	3	2	41	20	44	53	0.0579964850615114	0.0351493848857645	0.374340949033392	0.011929
AIFM2	11	1	0	1	0	26	18	32	37	0.0317848410757946	0	0.471882640586797	0
AIFM3	16	1	0	1	1	43	9	35	59	0.0206677265500795	0.0158982511923688	0.163751987281399	0.014098
AIG1	5	3	0	3	0	17	5	14	22	0.127413127413127	0	0.243243243243243	0
AIM1	41	18	7	25	2	144	23	109	185	0.133933298041292	0.0105876124933827	0.1286394917946	0
AIM1L	17	3	0	3	1	35	14	29	52	0.0590339892665474	0.0178890876565295	0.273703041144902	0.018896
AIM2	11	6	2	8	0	40	14	35	51	0.151183970856102	0	0.278688524590164	0.01463
AIMP1	4	1	1	2	0	18	4	17	22	0.0888030888030888	0	0.204633204633205	0.030717
AIMP2	2	2	0	2	0	12	18	27	14	0.128491620111732	0	1.07821229050279	0
AIP	6	1	2	3	0	20	6	17	26	0.110367892976589	0	0.244147157190635	0
AIPL1	10	3	0	3	1	29	11	26	39	0.0769230769230769	0.0233100233100233	0.286713286713287	0
AIRE	13	0	0	0	1	31	15	34	44	0	0.0208768267223382	0.340292275574113	0
AJAP1	24	2	0	2	0	53	23	50	77	0.0284301606922126	0	0.300370828182942	0.031525
AJUBA	5	7	7	14	0	27	11	19	32	0.398328690807799	0	0.342618384401114	0
AK094504	0	0	0	0	0	0	1	1	0	0	0	0.58974358974359	0
AK094748	0	0	0	0	0	1	0	1	1	0	0	0	0
AK1	6	0	1	1	0	10	1	6	16	0.0653266331658292	0	0.115577889447236	0
AK122718	0	0	0	0	0	2	1	3	2	0	0	0.389830508474576	0
AK127627	0	0	0	0	0	1	0	1	1	0	0	0	0
AK2	6	3	0	3	0	14	8	14	20	0.138075313807531	0	0.389121338912134	0
AK294973	0	0	0	0	0	1	0	1	1	0	0	0	0
AK297683	0	0	0	0	0	0	1	1	0	0	0	0.58974358974359	0
AK3	2	1	0	1	0	9	5	9	11	0.087248322147651	0	0.422818791946309	0.039755
AK301230	0	0	0	0	0	1	2	3	1	0	0	0.673469387755102	0
AK301806	0	0	0	0	0	1	1	2	1	0	0	0.469387755102041	0
AK304483	0	0	0	0	0	0	1	1	0	0	0	0.58974358974359	0
AK3L1	1	0	0	0	0	1	1	1	2	0	0	0.389830508474576	0
AK4	2	0	0	0	1	4	5	6	6	0	0.101010101010101	0.636363636363636	0
AK5	20	5	1	6	3	52	35	58	72	0.08300395256917	0.0395256916996047	0.478260869565217	0.018021
AK7	16	7	2	9	3	62	36	75	78	0.113553113553114	0.0366300366300366	0.455433455433455	0.04699
AK8	14	1	1	2	1	26	15	27	40	0.0523917995444191	0.0227790432801822	0.37129840546697	0.024913
AK9	18	11	3	14	3	99	36	98	117	0.118279569892473	0.0248138957816377	0.308519437551696	0.014359
AKAP1	26	3	3	6	0	60	14	42	86	0.0700778642936596	0	0.170189098998888	0
AKAP10	9	3	3	6	0	30	16	30	39	0.146853146853147	0	0.403263403263403	0.023427
AKAP11	26	9	6	15	0	98	44	111	124	0.119624706802189	0	0.354182955433933	0.006402
AKAP12	56	8	6	14	1	119	34	88	175	0.0799329234209055	0.00558971492453885	0.197316936836221	0.018448
AKAP13	47	14	10	24	2	142	85	156	189	0.12597200622084	0.0103680663556247	0.447382063245205	0.006796
AKAP14	9	0	1	1	0	21	7	19	30	0.0383480825958702	0	0.244837758112094	0.054115
AKAP17A	15	0	2	2	0	31	20	38	46	0.0460921843687375	0	0.42685370741483	0.025727
AKAP2	3	1	1	2	0	11	2	6	14	0.128491620111732	0	0.184357541899441	0
AKAP3	17	13	2	15	1	88	36	95	105	0.140495867768595	0.00918273645546373	0.342516069788797	0.04388
AKAP4	36	5	0	5	0	91	44	98	127	0.040488922841864	0	0.346065699006875	0.012924
AKAP5	5	3	1	4	0	19	8	17	24	0.154121863799283	0	0.333333333333333	0
AKAP6	62	19	7	26	1	212	93	225	274	0.0946383591219863	0.00359841669665347	0.339330694494422	0.029675
AKAP7	6	6	2	8	1	25	9	20	31	0.237822349570201	0.0286532951289398	0.29512893982808	0
AKAP8	18	1	2	3	0	49	18	45	67	0.0465444287729196	0	0.272214386459803	0.016493
AKAP8L	10	0	1	1	2	24	18	30	34	0.0343007915567282	0.0527704485488127	0.509234828496042	0.016493
AKAP9	62	39	16	55	3	255	110	257	317	0.172327827983796	0.00934870676223123	0.346837020878778	0.015688
AKIP1	1	2	2	4	0	10	3	7	11	0.288590604026846	0	0.288590604026846	0
AKIRIN1	1	0	0	0	0	2	4	6	3	0	0	0.768115942028985	0
AKIRIN2	6	4	1	5	0	14	3	7	20	0.221757322175732	0	0.179916317991632	0
AKNA	30	8	1	9	0	96	22	86	126	0.0715935334872979	0	0.179368745188607	0.006737
AKNAD1	13	6	1	7	1	68	22	72	81	0.0859835100117785	0.0117785630153121	0.274440518256773	0.030376
AKR1A1	11	1	0	1	0	17	7	12	28	0.0407523510971787	0	0.260188087774295	0
AKR1B1	14	2	2	4	0	32	14	30	46	0.0861723446893788	0	0.306613226452906	0
AKR1B10	16	2	1	3	1	33	18	37	49	0.0623818525519849	0.0189035916824197	0.364839319470699	0.023427
AKR1B15	7	1	0	1	0	20	12	27	27	0.0420711974110032	0	0.43042071197411	0
AKR1C1	6	1	1	2	2	23	9	22	29	0.0699088145896656	0.060790273556231	0.31306990881459	0
AKR1C2	3	5	1	6	0	18	7	17	21	0.253012048192771	0	0.333333333333333	0
AKR1C3	7	2	0	2	0	21	10	25	28	0.0721003134796238	0	0.35423197492163	0.098951
AKR1C4	5	3	0	3	0	23	24	45	28	0.103448275862069	0	0.793103448275862	0.022105
AKR1D1	19	5	0	5	2	39	29	46	58	0.0856219709208401	0.0323101777059774	0.489499192245557	0.016493
AKR1E2	10	4	1	5	1	23	8	17	33	0.143631436314363	0.02710027100271	0.252032520325203	0
AKR7A2	9	1	0	1	2	22	11	23	31	0.0372492836676218	0.0573065902578797	0.35243553008596	0.039755
AKR7A3	12	0	1	1	1	26	6	19	38	0.0310262529832936	0.0238663484486874	0.174224343675418	0
AKR7L	4	1	1	2	0	13	11	18	17	0.110047846889952	0	0.588516746411483	0
AKT1	17	1	0	1	0	27	41	50	44	0.0271398747390397	0	0.883089770354906	1.053312
AKT1S1	5	1	1	2	1	10	2	4	15	0.121693121693122	0.0529100529100529	0.174603174603175	0
AKT2	15	2	1	3	1	43	16	41	58	0.0533117932148627	0.0161550888529887	0.279483037156704	0.015822
AKT3	14	6	0	6	2	46	23	48	60	0.0985915492957746	0.0312989045383412	0.380281690140845	0.027522
AKTIP	3	1	1	2	2	14	6	12	17	0.110047846889952	0.0956937799043062	0.349282296650718	0
ALAD	12	0	0	0	0	22	12	22	34	0	0	0.350923482849604	0
ALAS1	18	2	0	2	0	36	15	31	54	0.0397236614853195	0	0.281519861830743	0.022105
ALAS2	11	2	0	2	1	35	25	52	46	0.0460921843687375	0.0200400801603206	0.527054108216433	0.026011
ALB	27	4	11	15	2	78	41	77	105	0.140495867768595	0.0183654729109275	0.388429752066116	0.010068
ALCAM	19	2	2	4	1	37	31	46	56	0.0717863105175292	0.01669449081803	0.539232053422371	0
ALDH16A1	21	2	2	4	0	39	19	36	60	0.0672926447574335	0	0.317683881064163	0.063809
ALDH18A1	20	6	1	7	1	39	24	41	59	0.116057233704293	0.0158982511923688	0.402225755166932	0.01463
ALDH1A1	18	3	0	3	1	42	18	39	60	0.0516431924882629	0.0156494522691706	0.302034428794992	0.022105
ALDH1A2	22	4	1	5	3	54	34	59	76	0.0663329161451815	0.0375469336670839	0.44180225281602	0.093276
ALDH1A3	21	3	0	3	1	34	30	42	55	0.0560271646859083	0.0169779286926995	0.531409168081494	0
ALDH1B1	13	5	0	5	0	42	33	57	55	0.0899830220713073	0	0.582342954159592	0.032375
ALDH1L1	47	4	3	7	1	85	54	88	132	0.0537159676232524	0.00735835172921266	0.40691685062546	0.01463
ALDH1L2	11	4	1	5	2	35	45	62	46	0.106212424849699	0.0400801603206413	0.927855711422846	0.009813
ALDH2	13	0	1	1	0	28	16	30	41	0.0289532293986637	0	0.385300668151448	0
ALDH3A1	14	3	2	5	2	38	14	32	52	0.0948121645796064	0.035778175313059	0.273703041144902	0.059431
ALDH3A2	9	2	2	4	0	22	15	25	31	0.123209169054441	0	0.467048710601719	0
ALDH3B1	8	2	0	2	0	17	9	16	25	0.0795847750865052	0	0.356401384083045	0
ALDH3B2	18	0	0	0	0	33	26	42	51	0	0	0.497267759562842	0.016493
ALDH4A1	15	1	0	1	0	27	22	34	42	0.028322440087146	0	0.507625272331155	0.016493
ALDH5A1	16	2	0	2	2	33	23	37	49	0.0434782608695652	0.0378071833648393	0.459357277882798	0.016493
ALDH6A1	8	4	0	4	2	21	17	26	29	0.130699088145897	0.060790273556231	0.556231003039514	0.048728
ALDH7A1	9	1	0	1	1	18	15	24	27	0.0420711974110032	0.0323624595469256	0.527508090614887	0
ALDH8A1	16	3	1	4	0	32	38	54	48	0.0828516377649326	0	0.757225433526012	0.074758
ALDH9A1	16	2	1	3	2	28	16	25	44	0.0688935281837161	0.0417536534446764	0.361169102296451	0
ALDOA	6	1	0	1	0	16	8	20	22	0.0501930501930502	0	0.359073359073359	0.020922
ALDOB	9	5	4	9	1	45	23	48	54	0.160621761658031	0.0172711571675302	0.419689119170985	0.012308
ALDOC	8	1	0	1	0	15	13	20	23	0.0483271375464684	0	0.531598513011152	0.033269
ALG1	11	0	1	1	1	25	11	23	36	0.0325814536340852	0.025062656641604	0.308270676691729	0
ALG10	12	1	1	2	0	34	17	39	46	0.0460921843687375	0	0.366733466933868	0.054115
ALG10B	12	2	0	2	0	32	25	48	44	0.0480167014613779	0	0.549060542797495	0.043891
ALG11	3	0	0	0	0	5	8	12	8	0	0	0.781512605042017	0
ALG12	9	2	2	4	3	27	11	22	36	0.107769423558897	0.075187969924812	0.308270676691729	0
